z_id,coupling_type,times,lats,lons,winds,winds_kt
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-28 06:00:00,16.20000,156.30000,20.58,40.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-28 12:00:00,16.60000,155.60000,23.15,45.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-28 18:00:00,16.70000,154.40000,25.72,50.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-29 00:00:00,17.00000,153.50000,30.87,60.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-29 06:00:00,17.30000,152.30000,33.44,65.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-29 12:00:00,17.30000,151.40000,36.01,70.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-29 18:00:00,17.40000,150.50000,41.16,80.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-30 00:00:00,17.60000,149.10000,43.73,85.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-30 06:00:00,17.70000,148.10000,46.30,90.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-30 12:00:00,17.80000,146.90000,48.87,95.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-30 18:00:00,17.80000,145.40000,51.44,100.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-31 00:00:00,17.90000,144.20000,54.02,105.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-31 06:00:00,18.30000,142.70000,54.02,105.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-31 12:00:00,18.50000,141.50000,54.02,105.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-08-31 18:00:00,19.10000,140.20000,54.02,105.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-01 00:00:00,19.60000,139.20000,54.02,105.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-01 06:00:00,20.40000,138.30000,54.02,105.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-01 12:00:00,21.00000,137.30000,51.44,100.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-01 18:00:00,21.80000,136.50000,48.87,95.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-02 00:00:00,22.70000,135.80000,48.87,95.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-02 06:00:00,23.70000,135.00000,48.87,95.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-02 12:00:00,24.50000,134.40000,48.87,95.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-02 18:00:00,25.50000,133.80000,48.87,95.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-03 00:00:00,26.60000,133.20000,46.30,90.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-03 06:00:00,27.50000,132.60000,46.30,90.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-03 12:00:00,28.60000,132.60000,46.30,90.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-03 15:00:00,29.40000,132.60000,43.73,85.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-03 18:00:00,30.30000,132.80000,43.73,85.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-03 21:00:00,31.30000,133.20000,43.73,85.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 00:00:00,32.40000,133.70000,43.73,85.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 02:00:00,33.30000,134.20000,43.73,85.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 03:00:00,33.80000,134.50000,43.73,85.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 04:00:00,34.30000,134.80000,43.73,85.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 06:00:00,35.60000,135.70000,38.58,75.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 09:00:00,37.10000,136.40000,36.01,70.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 12:00:00,39.20000,137.70000,33.44,65.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 15:00:00,41.30000,139.20000,25.72,50.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 18:00:00,43.20000,139.90000,25.72,50.0
EQ-20180906030800426901420073767__TC-TY1821,Simultaneous,2018-09-04 21:00:00,45.00000,140.20000,25.72,50.0
EQ-201907280331003316013739739366__TC-TY1906,Simultaneous,2019-07-25 18:00:00,28.50000,137.30000,18.01,35.0
EQ-201907280331003316013739739366__TC-TY1906,Simultaneous,2019-07-26 00:00:00,29.70000,137.10000,18.01,35.0
EQ-201907280331003316013739739366__TC-TY1906,Simultaneous,2019-07-26 06:00:00,30.90000,136.20000,18.01,35.0
EQ-201907280331003316013739739366__TC-TY1906,Simultaneous,2019-07-26 12:00:00,32.00000,135.80000,18.01,35.0
EQ-201907280331003316013739739366__TC-TY1906,Simultaneous,2019-07-26 18:00:00,33.40000,135.90000,18.01,35.0
EQ-201907280331003316013739739366__TC-TY1906,Simultaneous,2019-07-26 22:00:00,34.10000,136.30000,18.01,35.0
EQ-201907280331003316013739739366__TC-TY1906,Simultaneous,2019-07-27 00:00:00,34.70000,136.40000,18.01,35.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-05 18:00:00,15.10000,157.40000,18.01,35.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-06 00:00:00,14.40000,155.60000,23.15,45.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-06 06:00:00,14.30000,154.10000,28.29,55.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-06 12:00:00,14.60000,153.00000,36.01,70.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-06 18:00:00,14.90000,151.20000,41.16,80.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-07 00:00:00,15.10000,149.60000,46.30,90.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-07 06:00:00,15.50000,148.20000,51.44,100.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-07 12:00:00,16.10000,146.60000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-07 18:00:00,16.50000,144.90000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-08 00:00:00,16.90000,143.80000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-08 06:00:00,17.70000,142.70000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-08 12:00:00,18.40000,141.80000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-08 18:00:00,19.30000,140.90000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-09 00:00:00,19.80000,140.40000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-09 06:00:00,20.60000,140.00000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-09 12:00:00,21.20000,139.60000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-09 18:00:00,22.00000,139.70000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-10 00:00:00,23.20000,139.90000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-10 06:00:00,24.40000,139.50000,54.02,105.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-10 12:00:00,25.30000,139.00000,51.44,100.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-10 18:00:00,26.30000,138.60000,48.87,95.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-11 00:00:00,27.50000,138.10000,46.30,90.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-11 06:00:00,28.80000,137.50000,46.30,90.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-11 12:00:00,29.90000,137.10000,43.73,85.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-11 15:00:00,30.30000,137.00000,43.73,85.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-11 18:00:00,30.80000,137.10000,43.73,85.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-11 21:00:00,31.40000,137.10000,43.73,85.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-12 00:00:00,32.00000,137.40000,41.16,80.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-12 03:00:00,32.80000,137.60000,41.16,80.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-12 06:00:00,33.70000,138.20000,41.16,80.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-12 09:00:00,34.60000,138.70000,41.16,80.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-12 12:00:00,35.60000,139.60000,36.01,70.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-12 15:00:00,36.90000,140.60000,33.44,65.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-12 18:00:00,38.20000,141.80000,30.87,60.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-12 21:00:00,39.50000,143.50000,30.87,60.0
EQ-20191012182200346731406487554__TC-TY1919,Simultaneous,2019-10-13 00:00:00,40.10000,145.10000,30.87,60.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-28 00:00:00,12.80000,136.30000,18.01,35.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-28 06:00:00,13.50000,135.90000,18.01,35.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-28 12:00:00,14.10000,135.50000,18.01,35.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-28 18:00:00,14.90000,134.70000,20.58,40.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-29 00:00:00,15.60000,134.10000,20.58,40.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-29 06:00:00,16.10000,133.80000,23.15,45.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-29 12:00:00,16.80000,133.60000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-29 18:00:00,17.60000,133.10000,28.29,55.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-30 00:00:00,18.40000,132.90000,33.44,65.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-30 06:00:00,19.60000,132.70000,36.01,70.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-30 12:00:00,20.30000,132.40000,38.58,75.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-30 18:00:00,21.10000,132.10000,41.16,80.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-30 21:00:00,21.50000,132.10000,41.16,80.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-31 00:00:00,22.00000,132.00000,43.73,85.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-31 03:00:00,22.40000,131.80000,43.73,85.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-31 06:00:00,22.80000,131.60000,43.73,85.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-31 09:00:00,23.10000,131.30000,43.73,85.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-31 12:00:00,23.40000,131.10000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-31 15:00:00,23.80000,130.70000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-31 18:00:00,24.10000,130.30000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-07-31 21:00:00,24.40000,129.80000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-01 00:00:00,24.60000,129.40000,48.87,95.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-01 03:00:00,24.80000,129.00000,48.87,95.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-01 06:00:00,25.00000,128.70000,48.87,95.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-01 09:00:00,25.20000,128.40000,48.87,95.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-01 12:00:00,25.30000,128.00000,48.87,95.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-01 15:00:00,25.30000,127.60000,48.87,95.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-01 18:00:00,25.50000,127.40000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-01 21:00:00,25.70000,127.00000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-02 00:00:00,25.70000,126.90000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-02 03:00:00,26.10000,126.50000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-02 06:00:00,26.10000,126.10000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-02 09:00:00,26.10000,125.80000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-02 12:00:00,26.20000,125.60000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-02 15:00:00,26.20000,125.30000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-02 18:00:00,26.50000,125.00000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-02 21:00:00,26.50000,124.80000,46.30,90.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-03 00:00:00,26.60000,124.70000,43.73,85.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-03 03:00:00,26.70000,124.50000,43.73,85.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-03 06:00:00,26.60000,124.20000,41.16,80.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-03 09:00:00,26.60000,124.20000,41.16,80.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-03 12:00:00,26.60000,124.20000,36.01,70.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-03 15:00:00,26.70000,124.30000,36.01,70.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-03 18:00:00,26.80000,124.30000,33.44,65.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-03 21:00:00,26.90000,124.40000,33.44,65.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-04 00:00:00,27.00000,124.50000,30.87,60.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-04 03:00:00,27.00000,124.80000,30.87,60.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-04 06:00:00,27.20000,125.10000,30.87,60.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-04 09:00:00,27.30000,125.50000,30.87,60.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-04 12:00:00,27.50000,125.70000,30.87,60.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-04 15:00:00,27.50000,126.00000,30.87,60.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-04 18:00:00,27.70000,126.40000,28.29,55.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-04 21:00:00,27.80000,126.60000,28.29,55.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-05 00:00:00,27.70000,126.80000,28.29,55.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-05 03:00:00,27.70000,127.20000,28.29,55.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-05 06:00:00,27.80000,127.60000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-05 09:00:00,27.80000,128.10000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-05 12:00:00,27.80000,128.40000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-05 15:00:00,27.90000,128.70000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-05 18:00:00,28.00000,128.90000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-05 21:00:00,27.90000,129.00000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-06 00:00:00,27.80000,129.50000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-06 03:00:00,27.80000,129.70000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-06 06:00:00,27.80000,129.90000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-06 09:00:00,27.80000,130.30000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-06 12:00:00,27.40000,130.40000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-06 15:00:00,27.40000,130.70000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-06 18:00:00,27.50000,130.90000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-06 21:00:00,27.60000,131.00000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-07 00:00:00,27.80000,131.20000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-07 03:00:00,27.90000,131.20000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-07 06:00:00,27.90000,131.10000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-07 09:00:00,28.00000,131.10000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-07 12:00:00,28.20000,131.10000,23.15,45.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-07 15:00:00,28.30000,131.10000,23.15,45.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-07 18:00:00,28.40000,131.10000,23.15,45.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-07 21:00:00,28.60000,131.10000,23.15,45.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-08 00:00:00,28.90000,131.00000,23.15,45.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-08 03:00:00,29.10000,130.90000,23.15,45.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-08 06:00:00,29.40000,130.70000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-08 09:00:00,29.70000,130.60000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-08 12:00:00,29.90000,130.40000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-08 15:00:00,30.20000,130.10000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-08 18:00:00,30.40000,129.70000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-08 21:00:00,30.60000,129.50000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-09 00:00:00,30.90000,129.30000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-09 03:00:00,31.30000,129.00000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-09 06:00:00,31.60000,128.90000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-09 09:00:00,31.90000,128.80000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-09 12:00:00,32.40000,128.80000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-09 15:00:00,32.70000,128.60000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-09 18:00:00,33.40000,128.60000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-09 21:00:00,34.10000,128.60000,25.72,50.0
EQ-20230807031200307671314784354__TC-TY2306,Simultaneous,2023-08-10 00:00:00,34.80000,128.70000,23.15,45.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-24 18:00:00,18.00000,153.80000,18.01,35.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-25 00:00:00,18.70000,154.70000,18.01,35.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-25 06:00:00,20.00000,155.50000,20.58,40.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-25 12:00:00,21.50000,155.30000,20.58,40.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-25 18:00:00,23.00000,154.70000,20.58,40.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-26 00:00:00,24.20000,154.00000,23.15,45.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-26 06:00:00,26.10000,152.90000,25.72,50.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-26 12:00:00,27.80000,151.10000,25.72,50.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-26 18:00:00,29.60000,149.30000,25.72,50.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-27 00:00:00,31.70000,147.30000,25.72,50.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-27 06:00:00,33.90000,145.70000,25.72,50.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-27 12:00:00,35.60000,144.60000,25.72,50.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-27 18:00:00,37.10000,144.20000,23.15,45.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-28 00:00:00,38.50000,144.60000,23.15,45.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-28 06:00:00,39.60000,145.40000,23.15,45.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-28 12:00:00,40.60000,147.20000,25.72,50.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-28 18:00:00,41.00000,149.50000,25.72,50.0
EQ-20230825074800394871433381560__TC-TY2310,Simultaneous,2023-08-29 00:00:00,41.20000,152.30000,23.15,45.0
