z_id,coupling_type,times,lats,lons,winds
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-21T06:00:00Z,43.8,125.5,20.881366
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-21T09:00:00Z,44.2739,126.312,22.848006
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-21T12:00:00Z,44.6,127.1,24.725121
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-21T15:00:00Z,45.0297,127.95,24.108431
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-21T18:00:00Z,45.4,128.8,23.482894
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-21T21:00:00Z,45.6291,129.602,22.848006
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-22T00:00:00Z,45.8,130.4,22.203211
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-22T03:00:00Z,46.0148,131.257,21.547893
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-22T06:00:00Z,46.2,132.1,20.881366
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-22T09:00:00Z,46.322,132.881,20.202862
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-22T12:00:00Z,46.4,133.6,19.511519
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-22T15:00:00Z,46.5006,134.203,18.806357
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-22T18:00:00Z,46.5,134.9,18.086263
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-22T21:00:00Z,46.3565,135.935,17.349955
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-23T00:00:00Z,46.0,137.0,16.595947
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-23T03:00:00Z,45.3648,137.889,15.8225
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-23T06:00:00Z,44.7,138.5,15.027554
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-23T09:00:00Z,44.3042,138.737,14.208639
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-23T12:00:00Z,44.0,138.8,13.362742
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-23T15:00:00Z,43.6425,138.95,13.362742
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-23T18:00:00Z,43.3,139.1,13.362742
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-23T21:00:00Z,43.03,139.273,12.486127
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-24T00:00:00Z,42.7,139.4,11.574055
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-24T03:00:00Z,42.1499,139.445,10.620347
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-24T06:00:00Z,41.6,139.4,9.616676
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-24T09:00:00Z,41.2476,139.257,8.551302
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-24T12:00:00Z,41.0,139.1,7.406657
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-24T15:00:00Z,40.7774,139.058,7.406657
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-24T18:00:00Z,40.6,139.0,7.406657
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-24T21:00:00Z,40.4424,138.845,6.154059
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-25T00:00:00Z,40.3,138.6,4.739788
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-25T03:00:00Z,40.1528,138.272,4.739788
EQ-usp000827p__TC-TY9713,EQ-TY,1997-08-25T06:00:00Z,40.0,137.9,4.739788
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-15T00:00:00Z,7.9,142.4,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-15T03:00:00Z,7.95001,142.25,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-15T06:00:00Z,8.0,142.1,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-15T09:00:00Z,8.05,141.95,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-15T12:00:00Z,8.1,141.8,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-15T15:00:00Z,8.15749,141.65,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-15T18:00:00Z,8.2,141.5,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-15T21:00:00Z,8.20749,141.35,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-16T00:00:00Z,8.2,141.2,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-16T03:00:00Z,8.19999,141.05,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-16T06:00:00Z,8.2,140.9,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-16T09:00:00Z,8.19999,140.75,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-16T12:00:00Z,8.2,140.6,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-16T15:00:00Z,8.2,140.45,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-16T18:00:00Z,8.2,140.3,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-16T21:00:00Z,8.19249,140.15,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-17T00:00:00Z,8.2,140.0,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-17T03:00:00Z,8.23499,139.85,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-17T06:00:00Z,8.3,139.7,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-17T09:00:00Z,8.38498,139.557,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-17T12:00:00Z,8.5,139.4,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-17T15:00:00Z,8.64249,139.215,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-17T18:00:00Z,8.8,139.0,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-17T21:00:00Z,8.92751,138.75,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-18T00:00:00Z,9.24,138.54,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-18T03:00:00Z,9.56835,138.327,
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-18T06:00:00Z,10.1,138.2,9.616676
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-18T09:00:00Z,10.2525,138.148,9.616676
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-18T12:00:00Z,10.4,138.1,9.616676
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-18T15:00:00Z,10.5425,138.057,10.620347
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-18T18:00:00Z,10.7,138.0,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-18T21:00:00Z,10.8775,137.9,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-19T00:00:00Z,11.1,137.8,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-19T03:00:00Z,11.385,137.75,12.486127
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-19T06:00:00Z,11.7,137.7,13.362742
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-19T09:00:00Z,12.0075,137.615,14.208639
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-19T12:00:00Z,12.3,137.5,15.027554
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-19T15:00:00Z,12.5575,137.357,15.027554
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-19T18:00:00Z,12.8,137.2,15.027554
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-19T21:00:00Z,13.0425,137.057,15.8225
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-20T00:00:00Z,13.3,136.9,18.00554
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-20T03:00:00Z,13.6,136.722,19.034428
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-20T06:00:00Z,13.9,136.5,20.57776
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-20T09:00:00Z,14.165,136.208,23.14998
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-20T12:00:00Z,14.4,135.9,25.7222
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-20T15:00:00Z,14.5999,135.65,26.751088
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-20T18:00:00Z,14.8,135.4,28.29442
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-20T21:00:00Z,15.0425,135.107,29.323308
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-21T00:00:00Z,15.3,134.8,30.86664
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-21T03:00:00Z,15.5424,134.507,30.86664
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-21T06:00:00Z,15.8,134.2,30.86664
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-21T09:00:00Z,16.1001,133.835,31.895528
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-21T12:00:00Z,16.4,133.5,33.43886
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-21T15:00:00Z,16.6499,133.285,34.467748
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-21T18:00:00Z,16.9,133.1,36.01108
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-21T21:00:00Z,17.215,132.843,37.039968
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-22T00:00:00Z,17.5,132.6,38.5833
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-22T03:00:00Z,17.665,132.427,39.612188
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-22T06:00:00Z,17.8,132.3,41.15552
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-22T09:00:00Z,17.9925,132.185,43.72774
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-22T12:00:00Z,18.2,132.1,46.29996
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-22T15:00:00Z,18.3925,132.042,47.328848
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-22T18:00:00Z,18.6,132.0,48.87218
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-22T21:00:00Z,18.8275,131.943,49.901068
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-23T00:00:00Z,19.1,131.9,51.4444
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-23T03:00:00Z,19.435,131.885,51.4444
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-23T06:00:00Z,19.8,131.9,51.4444
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-23T09:00:00Z,20.135,131.935,51.4444
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-23T12:00:00Z,20.5,132.0,51.4444
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-23T15:00:00Z,20.9275,132.078,51.4444
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-23T18:00:00Z,21.4,132.2,51.4444
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-23T21:00:00Z,21.8932,132.407,49.901068
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-24T00:00:00Z,22.4,132.6,48.87218
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-24T03:00:00Z,22.9,132.7,48.87218
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-24T06:00:00Z,23.5,132.8,46.29996
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-24T09:00:00Z,24.0,133.0,46.29996
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-24T12:00:00Z,24.5,133.2,46.29996
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-24T15:00:00Z,25.1,133.5,46.29996
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-24T18:00:00Z,25.9,133.7,43.72774
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-24T21:00:00Z,26.4,133.7,43.72774
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-25T00:00:00Z,26.9,133.7,43.72774
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-25T03:00:00Z,27.6,133.8,43.72774
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-25T06:00:00Z,28.3,134.0,41.15552
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-25T09:00:00Z,28.9,134.3,41.15552
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-25T12:00:00Z,29.4,134.7,41.15552
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-25T15:00:00Z,30.0,134.9,41.15552
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-25T18:00:00Z,30.7,135.1,38.5833
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-25T21:00:00Z,31.4,135.2,38.5833
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T00:00:00Z,32.1,135.1,38.5833
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T03:00:00Z,32.6,134.8,38.5833
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T06:00:00Z,33.2,134.7,38.5833
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T08:00:00Z,33.7,134.7,36.01108
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T09:00:00Z,34.0,134.6,36.01108
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T11:00:00Z,34.6,134.4,36.01108
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T12:00:00Z,34.8,134.2,30.86664
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T15:00:00Z,35.2,133.1,25.7222
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T18:00:00Z,35.5,132.6,25.7222
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-26T21:00:00Z,35.6,132.4,25.7222
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-27T00:00:00Z,35.7,132.3,23.14998
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-27T03:00:00Z,35.7,132.4,23.14998
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-27T06:00:00Z,35.8,132.6,23.14998
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-27T09:00:00Z,35.8,132.7,23.14998
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-27T12:00:00Z,35.8,132.9,20.57776
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-27T15:00:00Z,35.8,133.1,20.57776
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-27T18:00:00Z,35.8,133.2,18.00554
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-27T21:00:00Z,35.8,133.5,15.027554
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-28T00:00:00Z,35.8,133.8,13.362742
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-28T03:00:00Z,35.8094,134.692,12.486127
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-28T06:00:00Z,35.8,135.7,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-28T09:00:00Z,35.8089,136.22,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-28T12:00:00Z,35.7,136.5,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-28T15:00:00Z,35.3521,136.657,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-28T18:00:00Z,34.9,136.8,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-28T21:00:00Z,34.4477,137.136,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-29T00:00:00Z,34.1,137.5,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-29T03:00:00Z,34.02,137.794,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-29T06:00:00Z,34.0,138.0,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-29T09:00:00Z,33.8224,138.08,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-29T12:00:00Z,33.6,138.1,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-29T15:00:00Z,33.3925,138.158,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-29T18:00:00Z,33.2,138.2,11.574055
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-29T21:00:00Z,33.0575,138.23,10.620347
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-30T00:00:00Z,32.9,138.2,9.616676
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-30T03:00:00Z,32.65,138.072,9.616676
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-30T06:00:00Z,32.4,137.9,9.616676
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-30T09:00:00Z,32.2274,137.765,8.551302
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-30T12:00:00Z,32.1,137.6,7.406657
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-30T15:00:00Z,31.9775,137.365,7.406657
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-30T18:00:00Z,31.9,137.1,7.406657
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-30T21:00:00Z,31.8925,136.843,7.406657
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-31T00:00:00Z,31.9,136.6,7.406657
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-31T03:00:00Z,31.865,136.39,7.406657
EQ-usp0007zz0__TC-TY9709,EQ-TY,1997-07-31T06:00:00Z,31.8,136.2,7.406657
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-13T12:00:00Z,12.1,138.8,
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-13T15:00:00Z,12.0926,138.4,
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-13T18:00:00Z,12.1,138.0,
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-13T21:00:00Z,12.1349,137.6,
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-14T00:00:00Z,12.2,137.2,
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-14T03:00:00Z,12.2849,136.8,
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-14T06:00:00Z,12.4,136.4,
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-14T09:00:00Z,12.535,135.992,
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-14T12:00:00Z,14.0,133.7,4.739788
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-14T15:00:00Z,14.1475,133.648,4.739788
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-14T18:00:00Z,14.3,133.6,4.739788
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-14T21:00:00Z,14.4575,133.557,6.154059
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-15T00:00:00Z,14.6,133.5,7.406657
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-15T03:00:00Z,14.715,133.408,8.551302
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-15T06:00:00Z,14.8,133.3,9.616676
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-15T09:00:00Z,14.8575,133.2,10.620347
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-15T12:00:00Z,14.9,133.1,11.574055
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-15T15:00:00Z,14.95,132.993,12.486127
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-15T18:00:00Z,15.0,132.9,13.362742
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-15T21:00:00Z,15.0425,132.85,15.027554
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-16T00:00:00Z,15.1,132.8,18.00554
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-16T03:00:00Z,15.185,132.708,20.57776
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-16T06:00:00Z,15.3,132.6,23.14998
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-16T09:00:00Z,15.4425,132.493,24.178868
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-16T12:00:00Z,15.6,132.4,25.7222
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-16T15:00:00Z,15.735,132.328,26.751088
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-16T18:00:00Z,15.9,132.3,28.29442
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-16T21:00:00Z,16.105,132.328,29.323308
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-17T00:00:00Z,16.4,132.4,30.86664
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-17T03:00:00Z,16.805,132.485,31.895528
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-17T06:00:00Z,17.3,132.6,33.43886
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-17T09:00:00Z,17.8275,132.743,34.467748
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-17T12:00:00Z,18.4,132.9,36.01108
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-17T15:00:00Z,19.0,133.043,36.01108
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-17T18:00:00Z,19.6,133.2,36.01108
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-17T21:00:00Z,20.1201,133.415,37.039968
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-18T00:00:00Z,20.7,133.6,38.5833
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-18T03:00:00Z,21.4625,133.673,38.5833
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-18T06:00:00Z,22.3,133.7,38.5833
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-18T09:00:00Z,23.0795,133.78,38.5833
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-18T12:00:00Z,23.9,133.8,38.5833
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-18T15:00:00Z,24.8,133.7,38.5833
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-18T18:00:00Z,25.6,133.7,38.5833
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-18T21:00:00Z,26.5,133.6,38.5833
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-19T00:00:00Z,27.5,133.5,36.01108
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-19T03:00:00Z,28.1,133.5,36.01108
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-19T06:00:00Z,28.9,133.6,36.01108
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-19T09:00:00Z,29.7,133.8,36.01108
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-19T12:00:00Z,30.4,134.2,36.01108
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-19T15:00:00Z,31.3,134.6,33.43886
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-19T18:00:00Z,32.2,135.0,33.43886
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-19T21:00:00Z,32.9,135.6,30.86664
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T00:00:00Z,33.9,136.4,30.86664
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T01:00:00Z,34.3,136.7,30.86664
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T02:00:00Z,34.6,137.0,28.29442
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T03:00:00Z,35.0,137.4,28.29442
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T06:00:00Z,36.1,138.8,25.7222
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T09:00:00Z,37.2,140.0,25.7222
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T12:00:00Z,38.5,141.2,23.14998
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T15:00:00Z,39.5,142.4,23.14998
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T18:00:00Z,40.0,143.4,23.14998
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-20T21:00:00Z,40.5,144.8,23.14998
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-21T00:00:00Z,41.0,146.4,20.881366
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-21T03:00:00Z,41.4676,148.465,20.881366
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-21T06:00:00Z,41.8,150.4,20.881366
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-21T09:00:00Z,41.9441,151.394,20.881366
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-21T12:00:00Z,42.0,152.2,20.881366
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-21T15:00:00Z,41.9792,153.435,20.881366
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-21T18:00:00Z,42.1,155.0,20.881366
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-21T21:00:00Z,42.5561,156.994,18.806357
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-22T00:00:00Z,43.2,159.1,16.595947
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-22T03:00:00Z,43.8954,160.938,16.595947
EQ-usp0007zev__TC-TY9707,EQ-TY,1997-06-22T06:00:00Z,44.6,162.6,16.595947
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-02T00:00:00Z,9.1,154.0,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-02T03:00:00Z,9.10002,153.845,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-02T06:00:00Z,9.1,153.7,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-02T09:00:00Z,9.09997,153.565,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-02T12:00:00Z,9.1,153.4,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-02T15:00:00Z,9.09252,153.157,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-02T18:00:00Z,9.1,152.9,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-02T21:00:00Z,9.13499,152.685,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-03T00:00:00Z,9.2,152.5,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-03T03:00:00Z,9.285,152.328,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-03T06:00:00Z,9.4,152.2,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-03T09:00:00Z,9.54999,152.12,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-03T12:00:00Z,9.7,152.1,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-03T15:00:00Z,9.8225,152.165,
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-03T18:00:00Z,9.8,152.1,13.362742
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-03T21:00:00Z,9.85,152.043,13.362742
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-04T00:00:00Z,9.9,152.0,13.362742
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-04T03:00:00Z,9.95,151.985,14.208639
EQ-usp0007tw5__TC-TY9624,TY-EQ,1996-11-04T06:00:00Z,10.0,152.0,15.027554
